id,actor_1_gender,actor_2_gender,actor_3_gender,actor_1_name,actor_2_name,actor_3_name,director_gender,director_name
42290,2,0,2,Roberto Benigni,Luciano De Crescenzo,Andy Luotto,0,Renzo Arbore
45037,0,0,0,Jennifer Clavin,Jessie Clavin,Bobby Sandoval,0,Ben Wolfinsohn
287982,2,1,1,Lloyd Kaufman,Ellen Muth,Juliette Danielle,0,Thomas Edward Seymour
363969,1,1,2,Agata Kulesza,Gabriela Muskała,Marcin Dorociński,0,Kinga Debska
125926,0,0,1,Martin Lindström,Loa Falkman,Gunnel Fred,0,Allan Edwall
105734,2,0,1,Stellan Skarsgård,Allan Edwall,Lena Nyman,2,Hans Alfredson
139195,2,0,2,Lauritz Falk,Bert-Åke Varg,Lars Amble,0,Jan Halldoff
162818,1,0,2,Amanda Ooms,Helena Bergström,Stellan Skarsgård,0,Carl-Gustav Nykvist
197528,1,2,0,Lena Olin,Stellan Skarsgård,Viveka Seldahl,0,Göran du Rées
128900,2,0,0,Stellan Skarsgård,Pia Vieth,Lene Brøndum,0,Kjell Grede
119769,0,2,1,Stina Ekblad,Stellan Skarsgård,Pernilla August,2,Bo Widerberg
228432,2,2,0,Rolf Lassgård,Björn Kjellman,Benny Poulsen,2,Per Berglund
136238,0,2,0,Helena Bergström,Reine Brynolfsson,Ewa Fröling,0,Colin Nutley
34527,2,0,2,Gösta Ekman,Kjell Bergqvist,Rolf Lassgård,2,Per Berglund
125882,2,0,2,Stellan Skarsgård,Ewa Fröling,Max von Sydow,2,Sven Nykvist
22615,2,2,2,Stellan Skarsgård,Chris Penn,Paul Bettany,0,Stewart Sugg
57500,2,2,2,Max von Sydow,Alexander Skarsgård,Stellan Skarsgård,0,Maria Lindberg
78098,0,0,2,Nataša Petrović,Feđa Štukan,Stellan Skarsgård,0,Juanita Wilson
32034,2,1,2,Sven-Bertil Taube,Barbara Parkins,Alexander Knox,0,Geoffrey Reeve
253817,2,1,2,Sven-Bertil Taube,Barbara Parkins,Alexander Knox,2,Tommy Pallotta
222454,2,1,2,Sven-Bertil Taube,Barbara Parkins,Alexander Knox,2,Tommy Pallotta
357786,2,1,0,Hiroshi Kamiya,Maaya Sakamoto,Yui Horie,2,Akiyuki Shinbo
55426,2,2,1,Hiroshi Kamiya,Yuichi Nakamura,Chiwa Saito,0,Tetsuro Amino
55431,2,1,0,Hiroshi Kamiya,Chiwa Saito,Minoru Shiraishi,0,Nobuyoshi Habara
55430,2,2,1,Hiroshi Kamiya,Yuichi Nakamura,Chiwa Saito,0,Nobuyoshi Habara
55435,2,1,2,Hiroshi Kamiya,Chiwa Saito,Yuichi Nakamura,0,Nobuyoshi Habara
55437,0,1,2,Kousuke Toriumi,Chiwa Saito,Yuichi Nakamura,0,Nobuyoshi Habara
55438,0,1,2,Kousuke Toriumi,Chiwa Saito,Yuichi Nakamura,0,Nobuyoshi Habara
225745,2,0,1,Tomokazu Seki,Asami Imai,Kana Hanazawa,0,Takuya Sato
40627,0,2,2,Zabou Breitman,Jean-Pierre Darroussin,Sam Karmann,2,Philippe Muyl
20072,1,2,1,Valérie Lemercier,Anthony Kavanagh,Dominique Lavanant,2,Étienne Chatiliez
357390,2,0,0,Mamoru Miyano,Yoshimasa Hosoya,Aya Suzaki,2,Hiroaki Ando
296917,1,2,0,Kana Hanazawa,Tomokazu Seki,Kenji Nojima,2,塩谷 直義
412214,1,1,2,Iina Kuustonen,Veera W. Vilo,Jussi Vatanen,1,Tiina Lymi
357837,0,0,2,Witney Carson,Chehon Wespi-Tschopp,Gary Daniels,2,David Winters
316784,2,2,2,Malcolm McDowell,Dean Cain,Aaron Perilo,0,Mark Steven Grove
98370,2,2,2,Malcolm McDowell,Dean Cain,Aaron Perilo,0,Kristy Guevara-Flanagan
33714,0,2,2,Andrey Krasko,Fyodor Bondarchuk,Andrey Sokolov,0,Karen Oganesyan
287623,0,2,0,Nadine Marshall,Idris Elba,Kai Francis Lewis,0,Debbie Tucker Green
135990,1,2,2,Chloe Pirrie,Joseph Mawle,Michael Smiley,2,Scott Graham
184341,2,2,1,Robert De Niro,Edgar Ramírez,Jurnee Smollett,0,Jonathan Jakubowicz
280416,2,1,0,Larenz Tate,Tawny Cypress,Emayatzy Corinealdi,2,Reggie Rock Bythewood
410576,2,1,0,Larenz Tate,Tawny Cypress,Emayatzy Corinealdi,2,Reggie Rock Bythewood
65755,2,1,0,Larenz Tate,Tawny Cypress,Emayatzy Corinealdi,2,Reggie Rock Bythewood
238204,0,0,0,Amir Jafari,Ashkan Khatibi,Emayatzy Corinealdi,0,Behnam Behzadi
407965,0,0,0,Kassai Lajos,Dr. Obrusánszky Borbála,Emayatzy Corinealdi,0,Géza Kaszás
358807,1,0,0,Royalty Hightower,Alexis Neblett,Makyla Burnam,1,Anna Rose Holmer
352890,0,2,0,Markees Christmas,Craig Robinson,Lina Keller,0,Chad Hartigan
59858,0,0,1,Carlos Echeverría,Enrique Piñeyro,Stefania Sandrelli,2,Marco Bechis
310442,2,2,0,Jason Watkins,Shaun Parkes,Ben Caplan,2,Roger Michell
360321,2,1,2,Mike Doyle,Estella Warren,Massimo Dobrovic,0,Buz Alexander
356757,0,0,1,Ondina Quadri,Massimo Popolizio,Valentina Carnelutti,0,Carlo Lavagna
316074,0,2,1,Antonio Buíl,Dominique Jann,Ursina Lardi,0,Claudia Lorenz
333367,2,1,2,Norman Reedus,Diane Kruger,Gilles Lellouche,1,Fabienne Berthaud
273080,2,1,2,Norman Reedus,Diane Kruger,Gilles Lellouche,0,Jed Rigney
43701,1,2,0,Glenda Jackson,Oliver Reed,Brian Deacon,2,Michael Apted
290290,2,1,2,Ben Chaplin,Sophie Okonedo,Shaun Evans,0,Tom Harper
174552,1,1,2,Vera Kholodnaya,Sophie Okonedo,Shaun Evans,2,Yevgeni Bauer
360809,1,0,2,Bárbara Goenaga,Joseba Usabiaga,Lander Otaola,0,Ben Sharrock
197446,2,2,1,Nana Patekar,Paresh Rawal,Rimi Sen,0,Milan Luthria
344906,2,2,1,Henry Rollins,Torrance Coombs,Victoria Pratt,2,Mike Mendez
115929,1,2,0,Hanna Obbeek,Nils Verkooijen,Fiona Livingston,0,Dennis Bots
366324,1,1,1,Sasha Pieterse,Kaley Cuoco,Virginia Madsen,0,Matthew McDuffie
315011,2,2,1,Hiroki Hasegawa,Yutaka Takenouchi,Satomi Ishihara,2,Hideaki Anno
174895,1,0,0,Vera Kholodnaya,Pyotr Chardynin,Konstantin Khokhlov,0,Pyotr Chardynin
132030,2,0,0,Vladimir Yepifantsev,Aleksandr Maslaev,Anatoly Osmolovsky,0,Svetlana Baskova
394223,2,2,2,Steven Seagal,Tim Abell,Rob Van Dam,2,Fred Olen Ray
402331,2,1,2,Scott Adkins,Rhona Mitra,Robert Knepper,2,Roel Reiné
52954,2,0,2,Mel Blanc,Arthur Q. Bryan,Robert Knepper,2,Chuck Jones
412678,2,2,2,Steven Seagal,Luke Goss,Georges St-Pierre,2,Keoni Waxman
412519,0,2,0,Kenny Wormald,Bobby Lockwood,Cassie Ventura,0,Bille Woodruff
36161,2,1,0,Evgeni Leonov,Iya Savvina,Vladimir Osenev,2,Fyodor Khitruk
164990,2,0,0,Soumitra Chatterjee,Santosh Dutta,Siddhartha Chatterjee,2,Satyajit Ray
40790,2,2,1,Charlton Heston,Robert Young,Nicole Maurey,2,Jerry Hopper
351242,1,1,1,Natasha Lyonne,Cobie Smulders,Melanie Lynskey,1,Clea DuVall
291351,2,2,1,Matthew McConaughey,Ken Watanabe,Naomi Watts,2,Gus Van Sant
54837,2,2,1,Roberto Sosa,Bruno Bichir,Vanessa Bauche,0,Alex Cox
270251,2,1,1,Joseph E. Levine,Sophia Loren,Vanessa Bauche,2,Albert Maysles
16257,2,0,1,Hiroki Takahashi,Yuuji Kishi,Fumiko Orikasa,0,Jirô Kanai
320037,0,0,0,Lola Herrera,Daniel Dicenta,Natalia Dicenta,0,Josefina Molina
63186,2,1,2,Marcello Mastroianni,Claudia Cardinale,Burt Lancaster,1,Liliana Cavani
36163,2,1,0,Evgeni Leonov,Iya Savvina,Anatoliy Shchukin,2,Fyodor Khitruk
94055,2,1,2,Clint Ritchie,Jess Walton,Paul Prokop,2,Douglas Schwartz
352492,1,0,0,Sarah Hyland,Hayley Kiyoko,Chris D'Elia,0,Christopher Louie
199644,1,0,0,Anna Geislerová,Kristýna Nováková,Stanislav Majer,2,Jan Hřebejk
369202,0,0,0,Nelly Hirst-Gee,Mimosa Willamo,Mikael Gabriel,0,Taneli Mustonen
302818,0,0,0,Nelly Hirst-Gee,Mimosa Willamo,Mikael Gabriel,0,Michael Matheson Miller
395985,1,0,0,Vanessa Paradis,Mimosa Willamo,Mikael Gabriel,2,Yann Arthus-Bertrand
51822,2,1,1,Luis Fernando Peña,Martha Higareda,Ximena Sariñana,2,Fernando Sariñana
85483,1,2,2,Sandy Dennis,Darren McGavin,Ralph Bellamy,2,Steven Spielberg
372058,2,1,1,Ryunosuke Kamiki,Mone Kamishiraishi,Masami Nagasawa,2,Makoto Shinkai
361705,2,1,1,Ryunosuke Kamiki,Mone Kamishiraishi,Masami Nagasawa,2,Alberto Vázquez
373397,0,0,0,Ivo Canelas,Victória Guerra,João Tempera,0,Luís Galvão Teles
63700,2,2,0,Matthew Knight,Atticus Mitchell,David Wontner,2,Bruce McDonald
206260,2,1,1,Jay Chou,Xu Fan,Li Xin Ai,2,Jay Chou
97513,2,0,1,Stan Brakhage,Myrrena Brakhage,Jane Brakhage,2,Stan Brakhage
398633,0,0,1,Dan Soder,Gary Vider,Jane Brakhage,0,Marcus Raboy
62726,1,0,2,Anastasia Zurkalova,Dmitriy Kharatyan,Eric Roberts,0,Oksana Bayrak
66824,2,2,2,Walt Disney,Pinto Colvig,Clarence Nash,2,Ben Sharpsteen
173662,1,2,0,Ann Sheridan,Victor Mature,Leif Erickson,2,Claude Binyon
110669,1,2,0,Betty Grable,Victor Mature,Phil Harris,2,Henry Koster
172259,2,2,2,Lorenzo Lamas,James Lew,Mako,2,John Weidner
34219,0,2,2,Gerry Adams,Antonio Banderas,Gael García Bernal,0,Trisha Ziff
50717,2,2,2,Fess Parker,Buddy Ebsen,Jeff York,2,Norman Foster
89068,2,1,2,Craig Sheffer,Terry Farrell,Bruce McGill,2,Rodney McDonald
15611,0,0,0,Jack O'Callahan,Herb Brooks,Mike Eruzione,2,Rodney McDonald
380734,0,0,0,Micheal Catalano,David E. Cazares,Deanna Grace Congo,2,Justin Price
41025,2,1,1,Cornel Wilde,Jennifer Salt,Grayson Hall,0,Bill L. Norton
288503,1,2,2,Kim Basinger,Robert Culp,John Rubinstein,0,John Llewellyn Moxey
27696,1,1,0,Tina Krause,Jacqueline Hickel,Mickey Rooney,0,Mark Vadik
175587,0,2,0,Anna Mae Bilson,Jackie Condon,Mickey Daniels,0,Robert F. McGowan
180095,0,0,0,Sebastian Beacon,Chris Kies,Carter Roy,0,Andrew Robertson
265314,0,2,1,Tenoch Huerta,Marco Pérez,Paola Nuñez,0,José Manuel Cravioto
253277,1,1,2,Aly Michalka,Joey Lauren Adams,Lou Diamond Phillips,0,Andy Landen
111312,1,2,0,Jean Parker,Russell Hardie,Samuel S. Hinds,2,Chester M. Franklin
97995,2,0,0,Max Linder,Alta Allen,Ralph McCullough,2,Max Linder
398137,1,2,2,Parker Posey,Eric McCormack,James Frain,2,Jonathan Parker
89984,0,2,1,Bert Wheeler,Robert Woolsey,Dorothy Lee,2,Paul Sloane
44173,2,0,2,George Sanders,Lynn Bari,James Gleason,2,Irving Reis
85196,0,2,0,Dean Russell,Gary Kent,Tomi Barrett,2,Don Jones
116514,0,2,2,Kyle Lardner,Michael Madsen,Johnny Young,0,Shan Serafin
119374,2,2,0,Diogo Morgado,Karra Elejalde,Maitê Proença,0,Leonel Vieira
44328,0,2,0,Georges Méliès,Karra Elejalde,Maitê Proença,0,Georges Méliès
171346,1,2,2,Lola Lane,Paul Kelly,Tom Kennedy,2,William Clemens
188001,1,1,2,Joan Blondell,Glenda Farrell,William Gargan,2,Ray Enright
44868,1,2,1,Peggy Cummins,Victor Mature,Ethel Barrymore,2,Gregory Ratoff
413232,1,2,2,Anna Neagle,Richard Carlson,Victor Mature,2,Herbert Wilcox
413235,2,1,0,Victor Mature,Mari Blanchard,Virginia Field,2,George Sherman
372640,2,2,1,Jean-Pierre Bacri,Mathieu Amalric,Valeria Golino,0,Michel Leclerc
295621,2,0,0,Khaled Abol Naga,Souad Massi,Suhail Haddad,0,Najwa Najjar
382873,0,2,0,Ksenija Marinković,Lazar Ristovski,Tihana Lazović,0,Zrinko Ogresta
377852,1,1,0,Rosalie Thomass,Kaori Momoi,Tihana Lazović,1,Doris Dörrie
298662,2,1,0,Truman Capote,Kaori Momoi,Tihana Lazović,2,Albert Maysles
20413,2,2,2,Sanjay Dutt,Arshad Warsi,Ritesh Deshmukh,2,Indra Kumar
318277,2,0,2,Larry Kramer,Anthony Fauci,George C. Wolfe,1,Jean Carlomusto
314404,1,2,1,Kasia Smutniak,Riccardo Scamarcio,Jasmine Trinca,2,Paolo Taviani
169355,2,0,2,Bing Crosby,Kitty Carlisle,Roland Young,2,Frank Tuttle
111582,2,1,0,Bing Crosby,Miriam  Hopkins,Kitty Carlisle,2,Elliott Nugent
108220,2,2,2,Bing Crosby,Bob Hope,Fred MacMurray,2,George Marshall
96700,2,1,2,Bing Crosby,Mary Martin,Brian Donlevy,2,Victor Schertzinger
128669,2,1,2,Bing Crosby,Mary Martin,Basil Rathbone,2,Victor Schertzinger
74130,2,1,0,Bing Crosby,Martha Raye,Shirley Ross,2,Frank Tuttle
113841,2,1,2,Bing Crosby,Joan Caulfield,Barry Fitzgerald,2,Elliott Nugent
285400,2,1,1,Eddie Bracken,Veronica Lake,Diana Lynn,2,Hal Walker
43500,2,1,2,Bing Crosby,Betty Hutton,Sonny Tufts,2,Mark Sandrich
85840,2,2,0,Bing Crosby,Claude Dauphin,Christian Fourcade,2,George Seaton
46014,2,1,1,Bing Crosby,Jane Wyman,Ethel Barrymore,2,Elliott Nugent
364690,2,2,2,Mason Dye,Ryan Munzert,Anthony Michael Hall,0,Chad L. Scheifele
111031,2,1,2,Bing Crosby,Debbie Reynolds,Robert Wagner,2,Frank Tashlin
252853,2,2,1,Bing Crosby,Frank Converse,Blythe Danner,2,Ted Post
22240,2,2,1,Thierry Lhermitte,Philippe Noiret,Grace de Capitani,2,Claude Zidi
22623,2,2,2,Thierry Lhermitte,Philippe Noiret,Lorànt Deutsch,2,Claude Zidi
36162,0,2,1,Vladimir Osenev,Evgeni Leonov,Iya Savvina,2,Fyodor Khitruk
40235,2,1,1,William Hanna,Lillian Randolph,Sara Berner,2,William Hanna
375573,0,1,1,Richie McCaw,Lillian Randolph,Sara Berner,0,Justin Pemberton
336212,1,0,0,Sareh Bayat,Pejman Bazeghi,Navid Mohammad Zadeh,0,Ida Panahandeh
114499,2,0,0,Winston Hibler,Pejman Bazeghi,Navid Mohammad Zadeh,2,James Algar
111326,0,0,1,James Preston,Dan Glenn,Clare Grant,0,Matthew Mishory
114503,0,0,1,James Preston,Dan Glenn,Clare Grant,2,James Algar
102743,1,2,1,Sophia Takal,Lawrence Michael Levine,Brooke Bloom,2,Lawrence Michael Levine
189888,2,0,2,James Coburn,Omar Sharif,Bruce Boxleitner,2,Robert Ellis Miller
278041,2,1,1,Mammootty,Geetha,Shobana Chandrakumar,2,Bhadran
381691,2,1,2,Fahadh Faasil,Aparna Balamurali,Alencier Ley Lopez,2,Dileesh Pothan
130062,2,0,0,Max Linder,Bull Montana,Frank Cooke,2,Max Linder
410965,2,2,0,Jeff Foxworthy,Larry the Cable Guy,Frank Cooke,0,Jay Karas
189291,0,1,2,Gian Maria Volonté,Ana Belén,Juan Diego,0,José Luis García Sánchez
103218,0,0,2,Gian Maria Volonté,Massimo Dapporto,Ennio Fantastichini,0,Emidio Greco
60067,0,2,2,Gian Maria Volonté,Ennio Fantastichini,Ennio Fantastichini,2,Gianni Amelio
108437,0,0,2,Gian Maria Volonté,Massimo Dapporto,Sergio Castellitto,2,Carlo Vanzina
64386,0,0,1,Gian Maria Volonté,Jacques Lippe,Marie-France Pisier,0,André Delvaux
63269,0,2,2,Gian Maria Volonté,Mattia Sbragia,Bruno Zanin,0,Giuseppe Ferrara
198518,0,1,1,Gian Maria Volonté,Diana Bracho,Patricia Reyes Spíndola,2,Miguel Littín 
105693,0,1,2,Gian Maria Volonté,Annie Girardot,Renato Salvatori,0,Francesco Maselli
113629,0,1,2,Gian Maria Volonté,Anne Wiazemsky,Glauber Rocha,2,Jean-Luc Godard
214041,0,0,2,Gian Maria Volonté,Lucia Bosé,Giulio Brogi,2,Paolo Taviani
187744,0,1,1,Gian Maria Volonté,Lisa Gastoni,Carla Gravina,2,Gianni Puccini
80441,0,1,2,Gian Maria Volonté,Irene Papas,Gabriele Ferzetti,0,Elio Petri
225940,0,1,0,Gian Maria Volonté,Didi Perego,Spiros Focás,0,Valentino Orsini
180680,2,1,2,Ajay Devgn,Tamanna Bhatia,Paresh Rawal,2,Sajid Khan
46040,0,1,1,Arya Babbar,Shakti Mohan,Katrina Kaif,1,Farah Khan
75896,2,2,1,Sanjay Dutt,Ajay Devgn,Kangana Ranaut,2,David Dhawan
26153,2,1,2,Salman Khan,Priyanka Chopra,Amitabh Bachchan,2,Rumi Jaffery
147767,2,1,2,Akshay Kumar,Asin Thottumkal,Himesh Reshammiya,0,Ashish R. Mohan
356191,2,0,2,Itay Tiran,Agnieszka Żulewska,Tomasz Schuchardt,2,Marcin Wrona
58051,2,2,1,Akshay Kumar,Ritesh Deshmukh,Deepika Padukone,2,Sajid Khan
399814,2,2,1,Maz Jobrani,Ritesh Deshmukh,Deepika Padukone,2,Maz Jobrani
69775,1,0,2,Jacqueline Fernandez,Yana Gupta,Emraan Hashmi,2,Mohit Suri
168114,2,1,1,Randeep Hooda,Aditi Rao Hydari,Sara Loren,0,Vishesh Bhatt
351037,0,0,0,Jeroen Perceval,Veerle Baetens,Kevin Janssens,2,Robin Pront
411802,2,2,2,Carlos Alazraqui,Roger Craig Smith,Troy Baker,0,Curt Geda
188489,0,1,0,Alan Bagh,Whitney Moore,Thomas Favaloro,2,James Nguyen
245692,1,1,0,Bérénice Bejo,Annette Bening,Maxim Emelianov,2,Michel Hazanavicius
52046,1,1,0,Bérénice Bejo,Annette Bening,Maxim Emelianov,2,Michel Hazanavicius
152625,2,2,2,Mohanlal,Sreenivasan,Mukesh,2,Priyadarshan
210737,2,2,1,Mohanlal,Jagathy Sreekumar,Madhoo,0,Sangeeth Sivan
411822,2,1,0,Dileep,Kavya Madhavan,Subodh Bhave,2,Adoor Gopalakrishnan
365339,2,1,2,Sam Daly,Leilani Sarelle,Simon Templeman,2,Gary Lundgren
352582,2,2,2,Colin Egglesfield,David Faustino,Drew Fuller,2,Kenny Young
390497,2,1,2,Ha Jung-woo,Bae Doona,Oh Dal-su,2,Kim Seong-hoon
175597,2,1,2,Ha Jung-woo,Bae Doona,Oh Dal-su,0,Aleksandr Sanin
58365,2,0,1,Xiao Shen Yang,Zhao Benshan,Kelly Lin,0,Chu Yen-ping
381069,1,1,0,Addison Timlin,Ally Sheedy,Keith Poulson,0,Zach Clark
47699,1,1,0,Addison Timlin,Ally Sheedy,Keith Poulson,0,Filippos Koutsaftis
340487,1,1,1,Laura Dern,Michelle Williams,Kristen Stewart,1,Kelly Reichardt
392807,2,1,2,Jarkko Lahti,Oona Airola,Eero Milonoff,0,Juho Kuosmanen
377273,1,1,2,Sônia Braga,Maeve Jinkings,Irandhir Santos,0,Kleber Mendonça Filho
259246,1,0,1,Challen Cates,Chris Devlin,Vivan Dugré,2,Mark Haber
37202,0,0,2,Jeff Birk,Michael Birkeland,Jimmy Chunga,2,Kurt Hale
73690,0,0,2,Jeff Birk,Michael Birkeland,Jimmy Chunga,2,Joseph Barbera
275771,2,2,2,Denis Leary,Jeff Garlin,Jim Breuer,2,John Fortenberry
333127,2,2,2,Jeff Foxworthy,Bill Engvall,Ron White,2,John Fortenberry
333126,2,0,0,Larry the Cable Guy,Lisa Lampanelli,Greg Giraldo,2,Joel Gallen
296193,2,2,2,David Hasselhoff,Seth MacFarlane,Jeffrey Ross,2,Joel Gallen
329690,1,1,2,Roseanne Barr,Jane Lynch,Jeffrey Ross,2,Joel Gallen
334461,1,1,2,Joan Rivers,Kathy Griffin,Carl Reiner,2,Joel Gallen
390782,0,1,2,Steve Aoki,Kathy Griffin,Carl Reiner,0,Justin Krook
30858,2,0,0,Konstantin Lavronenko,Andrei Feskov,Marat Basharov,0,Aleksandr Melnik
413430,0,0,0,Juha Kukkonen,Pihla Penttinen,Marat Basharov,0,Jarmo Lampela
218993,2,1,1,Daniel Auteuil,Kristin Scott Thomas,Leïla Bekhti,0,Philippe Claudel
363841,2,1,2,James D'Arcy,María Valverde,Jack Davenport,2,Koldo Serra
87788,0,2,2,Fred Williamson,D'Urville Martin,Don Pedro Colley,0,Martin G. Goldman
347033,1,2,1,Anna Gunn,James Purefoy,Sarah Megan Thomas,1,Meera Menon
273856,0,0,2,Arron Kinser,Marissa Pistone,Spencer Garrett,0,Arthur Romeo
350839,2,0,0,Nickola Shreli,Stivi Paskoski,Danijela Štajnfeld,2,Malik Bader
341106,1,1,2,Alicia Vikander,Isabella Rossellini,Roberto Rossellini,0,Stig Björkman
254323,0,1,0,Ivo Pietzcker,Luise Heyer,Nele Mueller-Stöfen,2,Edward Berger
410537,0,2,0,Nicole Thompson,Kaiwi Lyman,Kim Neilsen,0,Michael Angelo
394668,0,0,0,Adam Carolla,Bob Corn-Revere,Noam Dworman,0,Ted Balaker
209103,0,0,0,Rupert Reid,Agoes Widjaya Soedjarwo,Igusti Budianthika,2,Andrew Traucki
388256,0,1,2,Sean O'Donnell,Alexandria DeBerry,Gary Busey,0,Aaron Leong
401294,2,1,2,Mike Dopud,Jane Badler,Jochen Hägele,0,Guy-Roger Duvert
329556,2,1,0,Sterling Knight,Spencer Locke,Dean Geyer,0,Levan Bakhia
129418,2,2,0,Drew Rausch,Rich McDonald,Noah Weisberg,0,Corey Grant
248513,2,2,0,Drew Rausch,Rich McDonald,Noah Weisberg,0,Corey Grant
414173,2,2,0,Drew Rausch,Rich McDonald,Noah Weisberg,0,Kara Mulrooney
413765,2,2,0,David Lynch,Rich McDonald,Noah Weisberg,0,Olivia Neergaard-Holm
386501,2,2,1,James Lafferty,Danny Glover,Julie Gonzalo,0,Eshom Nelms
384021,2,1,0,RJ Mitte,Daphne Zuniga,Paloma Kwiatkowski,0,David Michael Conley
320873,0,0,0,Swastik Ram Chavan,Krrish Chhabria,Vibha Chhibber,2,Nagesh Kukunoor
192178,2,2,0,James Benning,Ryan Harper Gray,Vibha Chhibber,2,Jon Jost
388273,0,0,0,Cheryl Allison,Richard Burgi,David Schallipp,0,Jonathan D. Bucari
36046,2,1,2,Sam Hennings,Brenda Strong,Eric Johnson,0,Russell Holt
14631,2,1,2,Sam Hennings,Brenda Strong,Eric Johnson,0,Sterling Van Wagenen
32523,2,1,2,Sam Hennings,Brenda Strong,Eric Johnson,0,Sterling Van Wagenen
48382,2,2,2,Kirby Heyborne,Michael Flynn,Eric Johnson,0,Sterling Van Wagenen
321530,0,0,2,Jeremy Adams,Andrew Alcala,Danny Glover,0,Hanh Nguyen
282996,0,0,2,Tama Jarman,Edwin Wright,Fraser Brown,2,Peter Burger
406231,0,2,0,Jordian Alex,James Tyler Brown,Jared Colson,2,David Salzberg
220809,1,2,2,Sally Hawkins,Jim Broadbent,Edward Hogg,0,Mat Kirkby
79640,2,0,1,Jon Prescott,Ian Novick,Margaret Anne Florence,0,Caytha Jentis
196446,0,0,0,Samuel Pettit,Sean Rose,Roben R. Sullivant,0,Mark Thiedeman
414382,0,0,0,Samuel Pettit,Sean Rose,Roben R. Sullivant,0,Mark Thiedeman
279068,0,0,0,Fosco Giachetti,Mireille Balin,María Denis,2,Augusto Genina
401650,1,1,1,Grey Griffin,Anais Fairweather,Mae Whitman,0,Jennifer Coyle
360205,0,0,0,Ciara Rose Burke,Lynn Larkin,Craig Grainger,0,Humberto Rosa
324786,2,2,2,Andrew Garfield,Sam Worthington,Vince Vaughn,2,Mel Gibson
317903,0,0,0,Anna Cetti,Mario Escalante,Michel Chauvet,0,Abe Rosenberg Fishbein
362430,2,1,1,Rob Morrow,Kelly Rutherford,Tristin Mays,2,Eric Red
408546,2,1,1,David Cross,Kelly Rutherford,Tristin Mays,0,Alex Coletti
18825,0,0,1,Bruno Solo,Yvan Le Bolloc'h,Armelle,0,Bruno Solo
64109,2,0,0,Kay Kay Menon,Aditya Srivastava,Aditya Srivastava,2,Anurag Kashyap
133569,2,0,2,Irandhir Santos,Nanda Costa,Matheus Nachtergaele,0,Cláudio Assis
371449,2,1,2,Jesse Plemons,Molly Shannon,Bradley Whitford,0,Chris Kelly
414632,2,1,2,Jesse Plemons,Molly Shannon,Bradley Whitford,0,Chris Kelly
178385,2,1,2,Jesse Plemons,Molly Shannon,Bradley Whitford,1,Kelly Reichardt
325428,0,0,0,Bishop Blay,Zenobia Taylor,Duke Murphy Dennis,0,Takeshi Fukunaga
67255,1,2,0,Youki Kudoh,Katsuya Kobayashi,Yoshiki Arizono,2,Gakuryû Ishii
78163,1,0,0,Hiroko Yakushimaru,Ryôichi Takayanagi,Miyoko Akaza,2,Nobuhiko Ôbayashi
45554,0,0,0,Rinko Kikuchi,Yôko Fujita,Miyoko Akaza,2,Mamoru Oshii
178382,0,0,0,Rinko Kikuchi,Yôko Fujita,Miyoko Akaza,1,Kelly Reichardt
137381,0,0,0,Rinko Kikuchi,Yôko Fujita,Miyoko Akaza,0,Joel Heath
406052,2,1,2,Corey Fogelmanis,Sophie Reynolds,Blake Michael,2,Ron Oliver
259719,2,0,0,Tony Ramos,Alexandre Borges,Drica Moraes,0,João Jardim
35698,2,0,0,Tony Ramos,Alexandre Borges,Drica Moraes,0,Stephen Vidano
93891,2,0,2,Jirô Tamiya,Junko Kanô,Eiji Funakoshi,0,Yasuzô Masumura
164120,2,2,1,Gilberto Gil,Caetano Veloso,Gal Costa,0,Marcelo Machado
395479,0,0,0,Mikhail Gorbachev,Lavrenti Beria,Viktor Fetisov,0,Samira Goetschel
88535,0,1,0,Jô Shishido,Reiko Sasamori,Naomi Hoshi,2,Seijun Suzuki
91088,2,2,1,Yang Ik-june,Oh Jung-se,Kim Hye-na,0, Yeon Sang-Ho
334175,2,0,0,Toygun Ates,Merve Ates,Pinar Çağlar Gençtürk,0,Alper Mestçi
244971,0,0,0,Feng Yuanzheng,Bo Feng,Leon Dai,0,Wang Jing
414827,0,0,0,Büsra Apaydin,Elif Baysal,Nevin Efe,0,Alper Mestçi
250388,2,2,2,Brendan Fletcher,Lochlyn Munro,Mike Dopud,2,Uwe Boll
395925,2,2,2,Brendan Fletcher,Matt Frewer,Steve Baran,2,Uwe Boll
65839,0,0,2,Renata Litvinova,Aleksandr Yatsenko,Dmitriy Dyuzhev,2,Aleksey Balabanov
127236,2,0,0,Aleksandr Mosin,Oleg Garkusha,Yuri Matveev,2,Aleksey Balabanov
3479,1,2,2,Romy Schneider,Rod Steiger,Paolo Giusti,0,Claude Chabrol
10841,2,2,2,Richard Burton,Rod Steiger,Helmut Griem,2,Andrew V. McLaglen
321142,0,1,2,Tom Conti,Susan George,Rod Steiger,0,Rajko Grlić
196469,2,1,2,Tim Roth,Mili Avital,Rod Steiger,0,Michael Di Jiacomo
56709,2,2,1,David Hasselhoff,Rod Steiger,Donita Rose,0,T. J. Scott
77946,2,2,1,Zachary Browne,Michael Moriarty,Ann Dowd,2,Sandy Tung
60085,0,0,0,Melvin,Yvonne,Kesha,0,Ike Sanders
